sku_id,sku_code,sku_name,brand,category_id,subcategory_id,supplier_id,pack_size,units_per_case,cases_per_pallet,pallet_weight_kg,unit_price_zar,case_price_zar,shelf_life_days,requires_chilled,requires_frozen,is_own_label,status
649,SKU000649,Nestle SA Margarine 2L,Nestle SA,3,25,7,2L,6,48,475.2,66.58,399.48,16,Y,N,N,ACTIVE
650,SKU000650,Umhlanga Fresh Fresh Milk 1L,Umhlanga Fresh,3,20,32,1L,12,62,669.6,74.76,897.12,24,Y,N,N,ACTIVE
651,SKU000651,Libstar Cream 500ml,Libstar,3,26,32,500ml,20,58,713.4,68.62,1372.4,14,Y,N,N,ACTIVE
652,SKU000652,RCL Foods Butter 2L,RCL Foods,3,24,4,2L,6,63,932.4,53.75,322.5,29,Y,N,N,ACTIVE
653,SKU000653,Supreme Butter Butter 125g,Supreme Butter,3,24,7,125g,24,65,1020.5,45.97,1103.28,10,Y,N,N,ACTIVE
654,SKU000654,Ritebrand Eggs 2L,Ritebrand,3,27,79,2L,6,65,643.5,67.54,405.24,17,Y,N,Y,ACTIVE
655,SKU000655,Cape Fresh Fresh Milk 250ml,Cape Fresh,3,20,5,250ml,24,49,176.4,28.95,694.8,21,Y,N,N,ACTIVE
656,SKU000656,Highveld Fresh Fresh Milk 250ml,Highveld Fresh,3,20,6,250ml,24,57,313.5,16.1,386.4,22,Y,N,N,ACTIVE
657,SKU000657,Supreme Margarine Margarine 250ml,Supreme Margarine,3,25,37,250ml,24,69,966.0,21.02,504.48,19,Y,N,N,ACTIVE
658,SKU000658,Astral Foods Long-Life Milk 2L,Astral Foods,3,21,68,2L,6,59,914.5,29.41,176.46,7,Y,N,N,ACTIVE
659,SKU000659,Cape Long-Life Long-Life Milk 2L,Cape Long-Life,3,21,6,2L,6,76,1360.4,33.54,201.24,10,Y,N,N,ACTIVE
660,SKU000660,Oh My Goodness! Chilled Juice 500ml,Oh My Goodness!,3,28,80,500ml,20,78,1357.2,44.18,883.6,17,Y,N,Y,ACTIVE
661,SKU000661,Oh My Goodness! Yoghurt 250ml,Oh My Goodness!,3,22,80,250ml,24,55,671.0,34.0,816.0,13,Y,N,Y,ACTIVE
662,SKU000662,Highveld Margarine Margarine 500ml,Highveld Margarine,3,25,3,500ml,20,55,489.5,32.7,654.0,15,Y,N,N,ACTIVE
663,SKU000663,Libstar Long-Life Milk 500ml,Libstar,3,21,32,500ml,20,48,542.4,87.66,1753.2,29,Y,N,N,ACTIVE
664,SKU000664,Unilever SA Yoghurt 250ml,Unilever SA,3,22,8,250ml,24,63,220.5,26.83,643.92,27,Y,N,N,ACTIVE
665,SKU000665,Classic Fresh Fresh Milk 1L,Classic Fresh,3,20,3,1L,12,57,837.9,67.6,811.2,17,Y,N,N,ACTIVE
666,SKU000666,Oh My Goodness! Chilled Juice 1L,Oh My Goodness!,3,28,80,1L,12,76,174.8,69.99,839.88,19,Y,N,Y,ACTIVE
667,SKU000667,Cape Margarine Margarine 1L,Cape Margarine,3,25,5,1L,12,50,450.0,51.4,616.8,22,Y,N,N,ACTIVE
668,SKU000668,Ritebrand Cheese 500ml,Ritebrand,3,23,79,500ml,20,70,665.0,39.28,785.6,26,Y,N,Y,ACTIVE
669,SKU000669,Clover SA Chilled Juice 250ml,Clover SA,3,28,5,250ml,24,57,860.7,48.7,1168.8,21,Y,N,N,ACTIVE
670,SKU000670,Oh My Goodness! Fresh Milk 125g,Oh My Goodness!,3,20,80,125g,24,72,1159.2,70.02,1680.48,26,Y,N,Y,ACTIVE
671,SKU000671,Ritebrand Margarine 500ml,Ritebrand,3,25,79,500ml,20,68,850.0,69.08,1381.6,24,Y,N,Y,ACTIVE
672,SKU000672,Signature Cream Cream 125g,Signature Cream,3,26,6,125g,24,79,355.5,72.43,1738.32,27,Y,N,N,ACTIVE
673,SKU000673,Royal Margarine Margarine 250ml,Royal Margarine,3,25,4,250ml,24,52,884.0,18.28,438.72,13,Y,N,N,ACTIVE
674,SKU000674,Ubuntu Long-Life Long-Life Milk 500ml,Ubuntu Long-Life,3,21,37,500ml,20,54,664.2,17.39,347.8,23,Y,N,N,ACTIVE
675,SKU000675,Pioneer Foods Butter 1L,Pioneer Foods,3,24,3,1L,12,62,192.2,60.45,725.4,13,Y,N,N,ACTIVE
676,SKU000676,RCL Foods Eggs 2L,RCL Foods,3,27,4,2L,6,51,708.9,42.07,252.42,18,Y,N,N,ACTIVE
677,SKU000677,Ritebrand Fresh Milk 1L,Ritebrand,3,20,79,1L,12,50,770.0,70.07,840.84,9,Y,N,Y,ACTIVE
678,SKU000678,Savannah Cheese Cheese 250ml,Savannah Cheese,3,23,68,250ml,24,54,567.0,69.39,1665.36,28,Y,N,N,ACTIVE
679,SKU000679,Ritebrand Cheese 500ml,Ritebrand,3,23,79,500ml,20,74,1058.2,70.96,1419.2,25,Y,N,Y,ACTIVE
680,SKU000680,Oh My Goodness! Margarine 2L,Oh My Goodness!,3,25,80,2L,6,75,352.5,81.21,487.26,12,Y,N,Y,ACTIVE
681,SKU000681,Libstar Chilled Juice 125g,Libstar,3,28,32,125g,24,69,724.5,64.31,1543.44,18,Y,N,N,ACTIVE
682,SKU000682,Astral Foods Margarine 1L,Astral Foods,3,25,68,1L,12,71,859.1,45.93,551.16,17,Y,N,N,ACTIVE
683,SKU000683,Ritebrand Cheese 125g,Ritebrand,3,23,79,125g,24,61,658.8,43.13,1035.12,30,Y,N,Y,ACTIVE
684,SKU000684,Supreme Butter Butter 2L,Supreme Butter,3,24,8,2L,6,76,152.0,86.99,521.94,26,Y,N,N,ACTIVE
685,SKU000685,Heritage Fresh Fresh Milk 500ml,Heritage Fresh,3,20,68,500ml,20,67,1192.6,15.49,309.8,7,Y,N,N,ACTIVE
686,SKU000686,Supreme Butter Butter 125g,Supreme Butter,3,24,68,125g,24,57,535.8,22.07,529.68,18,Y,N,N,ACTIVE
687,SKU000687,Parmalat SA Cheese 1L,Parmalat SA,3,23,6,1L,12,67,562.8,21.89,262.68,30,Y,N,N,ACTIVE
688,SKU000688,Unilever SA Long-Life Milk 2L,Unilever SA,3,21,8,2L,6,59,967.6,51.62,309.72,10,Y,N,N,ACTIVE
689,SKU000689,Pioneer Foods Butter 125g,Pioneer Foods,3,24,3,125g,24,72,208.8,20.89,501.36,18,Y,N,N,ACTIVE
690,SKU000690,Libstar Cream 250ml,Libstar,3,26,32,250ml,24,62,967.2,71.08,1705.92,27,Y,N,N,ACTIVE
691,SKU000691,Cape Cream Cream 1L,Cape Cream,3,26,3,1L,12,50,550.0,38.95,467.4,14,Y,N,N,ACTIVE
692,SKU000692,Signature Yoghurt Yoghurt 2L,Signature Yoghurt,3,22,3,2L,6,76,851.2,71.46,428.76,16,Y,N,N,ACTIVE
693,SKU000693,Signature Cream Cream 500ml,Signature Cream,3,26,5,500ml,20,69,765.9,21.19,423.8,15,Y,N,N,ACTIVE
694,SKU000694,Savannah Long-Life Long-Life Milk 125g,Savannah Long-Life,3,21,32,125g,24,75,307.5,73.04,1752.96,13,Y,N,N,ACTIVE
695,SKU000695,Libstar Eggs 125g,Libstar,3,27,32,125g,24,60,1080.0,57.09,1370.16,14,Y,N,N,ACTIVE
696,SKU000696,Signature Long-Life Long-Life Milk 2L,Signature Long-Life,3,21,7,2L,6,68,761.6,66.36,398.16,20,Y,N,N,ACTIVE
697,SKU000697,Unilever SA Margarine 500ml,Unilever SA,3,25,8,500ml,20,68,850.0,40.84,816.8,12,Y,N,N,ACTIVE
698,SKU000698,Ritebrand Margarine 2L,Ritebrand,3,25,79,2L,6,57,957.6,48.03,288.18,14,Y,N,Y,ACTIVE
699,SKU000699,Oh My Goodness! Cheese 1L,Oh My Goodness!,3,23,80,1L,12,57,889.2,71.83,861.96,10,Y,N,Y,ACTIVE
700,SKU000700,Cape Fresh Fresh Milk 125g,Cape Fresh,3,20,6,125g,24,57,860.7,80.16,1923.84,10,Y,N,N,ACTIVE
701,SKU000701,Savannah Butter Butter 2L,Savannah Butter,3,24,37,2L,6,49,676.2,39.89,239.34,23,Y,N,N,ACTIVE
702,SKU000702,Umhlanga Butter Butter 2L,Umhlanga Butter,3,24,68,2L,6,57,723.9,67.13,402.78,28,Y,N,N,ACTIVE
703,SKU000703,Pioneer Foods Chilled Juice 1L,Pioneer Foods,3,28,3,1L,12,58,301.6,19.51,234.12,15,Y,N,N,ACTIVE
704,SKU000704,In2Foods Fresh Milk 250ml,In2Foods,3,20,37,250ml,24,52,327.6,44.15,1059.6,28,Y,N,N,ACTIVE
705,SKU000705,Signature Margarine Margarine 250ml,Signature Margarine,3,25,4,250ml,24,66,818.4,80.06,1921.44,23,Y,N,N,ACTIVE
706,SKU000706,Umhlanga Long-Life Long-Life Milk 2L,Umhlanga Long-Life,3,21,8,2L,6,53,530.0,28.98,173.88,29,Y,N,N,ACTIVE
707,SKU000707,Heritage Fresh Fresh Milk 500ml,Heritage Fresh,3,20,3,500ml,20,67,556.1,40.02,800.4,28,Y,N,N,ACTIVE
708,SKU000708,Royal Margarine Margarine 1L,Royal Margarine,3,25,8,1L,12,63,1115.1,89.7,1076.4,27,Y,N,N,ACTIVE
709,SKU000709,Premium Butter Butter 250ml,Premium Butter,3,24,32,250ml,24,65,487.5,31.92,766.08,9,Y,N,N,ACTIVE
710,SKU000710,Supreme Cream Cream 125g,Supreme Cream,3,26,68,125g,24,62,694.4,46.3,1111.2,26,Y,N,N,ACTIVE
711,SKU000711,In2Foods Margarine 125g,In2Foods,3,25,37,125g,24,56,235.2,30.51,732.24,13,Y,N,N,ACTIVE
712,SKU000712,Nestle SA Yoghurt 125g,Nestle SA,3,22,7,125g,24,56,924.0,47.25,1134.0,27,Y,N,N,ACTIVE
713,SKU000713,Royal Yoghurt Yoghurt 250ml,Royal Yoghurt,3,22,8,250ml,24,55,847.0,28.81,691.44,17,Y,N,N,ACTIVE
714,SKU000714,Libstar Cream 1L,Libstar,3,26,32,1L,12,76,1147.6,70.92,851.04,30,Y,N,N,ACTIVE
715,SKU000715,Clover SA Butter 500ml,Clover SA,3,24,5,500ml,20,54,129.6,24.87,497.4,26,Y,N,N,ACTIVE
716,SKU000716,Ritebrand Butter 125g,Ritebrand,3,24,79,125g,24,62,353.4,59.73,1433.52,7,Y,N,Y,ACTIVE
717,SKU000717,McCain SA Frozen Chicken 5kg,McCain SA,4,31,33,5kg,4,44,514.8,107.84,431.36,371,N,Y,N,ACTIVE
718,SKU000718,Highveld Frozen Frozen Chips 5kg,Highveld Frozen,4,30,70,5kg,4,55,280.5,54.94,219.76,187,N,Y,N,ACTIVE
719,SKU000719,Rainbow Chicken Frozen Chicken 1kg,Rainbow Chicken,4,31,70,1kg,10,46,142.6,144.88,1448.8,404,N,Y,N,ACTIVE
720,SKU000720,Ritebrand Frozen Pastry 2kg,Ritebrand,4,35,79,2kg,6,54,475.2,163.7,982.2,201,N,Y,Y,ACTIVE
721,SKU000721,Rainbow Chicken Ice Cream 2kg,Rainbow Chicken,4,33,70,2kg,6,52,722.8,123.67,742.02,448,N,Y,N,ACTIVE
722,SKU000722,RCL Foods Frozen Ready Meals 500g,RCL Foods,4,34,4,500g,15,54,864.0,101.25,1518.75,305,N,Y,N,ACTIVE
723,SKU000723,Oh My Goodness! Ice Cream 5kg,Oh My Goodness!,4,33,80,5kg,4,41,422.3,115.87,463.48,502,N,Y,Y,ACTIVE
724,SKU000724,Sea Harvest Frozen Vegetables 2kg,Sea Harvest,4,29,35,2kg,6,54,372.6,92.72,556.32,416,N,Y,N,ACTIVE
725,SKU000725,Rainbow Chicken Frozen Chips 2kg,Rainbow Chicken,4,30,70,2kg,6,59,767.0,168.26,1009.56,417,N,Y,N,ACTIVE
726,SKU000726,Ritebrand Frozen Pastry 500g,Ritebrand,4,35,79,500g,15,56,812.0,51.41,771.15,536,N,Y,Y,ACTIVE
727,SKU000727,Umhlanga Ice Ice Cream 5kg,Umhlanga Ice,4,33,34,5kg,4,53,127.2,81.9,327.6,283,N,Y,N,ACTIVE
728,SKU000728,McCain SA Frozen Fish 2kg,McCain SA,4,32,33,2kg,6,50,825.0,135.3,811.8,243,N,Y,N,ACTIVE
729,SKU000729,Highveld Frozen Frozen Vegetables 5kg,Highveld Frozen,4,29,33,5kg,4,60,624.0,87.63,350.52,441,N,Y,N,ACTIVE
730,SKU000730,I&J Ice Cream 5kg,I&J,4,33,34,5kg,4,57,815.1,90.19,360.76,469,N,Y,N,ACTIVE
731,SKU000731,Supreme Frozen Frozen Pastry 1kg,Supreme Frozen,4,35,34,1kg,10,44,589.6,60.94,609.4,408,N,Y,N,ACTIVE
732,SKU000732,I&J Frozen Chicken 500g,I&J,4,31,34,500g,15,44,92.4,174.26,2613.9,186,N,Y,N,ACTIVE
733,SKU000733,Ritebrand Frozen Fish 5kg,Ritebrand,4,32,79,5kg,4,57,666.9,152.08,608.32,432,N,Y,Y,ACTIVE
734,SKU000734,Sea Harvest Frozen Chips 5kg,Sea Harvest,4,30,35,5kg,4,54,178.2,94.47,377.88,305,N,Y,N,ACTIVE
735,SKU000735,Premium Ice Ice Cream 1kg,Premium Ice,4,33,68,1kg,10,41,118.9,61.8,618.0,196,N,Y,N,ACTIVE
736,SKU000736,Kalahari Frozen Frozen Ready Meals 2kg,Kalahari Frozen,4,34,68,2kg,6,42,365.4,42.11,252.66,325,N,Y,N,ACTIVE
737,SKU000737,Oh My Goodness! Ice Cream 1kg,Oh My Goodness!,4,33,80,1kg,10,54,421.2,143.65,1436.5,198,N,Y,Y,ACTIVE
738,SKU000738,Astral Foods Frozen Vegetables 2kg,Astral Foods,4,29,68,2kg,6,51,770.1,165.14,990.84,461,N,Y,N,ACTIVE
739,SKU000739,Signature Frozen Frozen Vegetables 5kg,Signature Frozen,4,29,68,5kg,4,44,695.2,52.69,210.76,448,N,Y,N,ACTIVE
740,SKU000740,Sea Harvest Frozen Chips 500g,Sea Harvest,4,30,35,500g,15,43,761.1,117.85,1767.75,224,N,Y,N,ACTIVE
741,SKU000741,Astral Foods Frozen Fish 5kg,Astral Foods,4,32,68,5kg,4,59,365.8,157.93,631.72,499,N,Y,N,ACTIVE
742,SKU000742,I&J Frozen Chicken 5kg,I&J,4,31,34,5kg,4,56,560.0,140.73,562.92,492,N,Y,N,ACTIVE
743,SKU000743,Astral Foods Frozen Chips 1kg,Astral Foods,4,30,68,1kg,10,40,376.0,52.14,521.4,286,N,Y,N,ACTIVE
744,SKU000744,Rainbow Chicken Frozen Pastry 5kg,Rainbow Chicken,4,35,70,5kg,4,41,451.0,83.4,333.6,185,N,Y,N,ACTIVE
745,SKU000745,Sea Harvest Frozen Ready Meals 2kg,Sea Harvest,4,34,35,2kg,6,48,331.2,149.58,897.48,345,N,Y,N,ACTIVE
746,SKU000746,RCL Foods Frozen Pastry 500g,RCL Foods,4,35,4,500g,15,50,680.0,84.5,1267.5,194,N,Y,N,ACTIVE
747,SKU000747,Ubuntu Frozen Frozen Pastry 1kg,Ubuntu Frozen,4,35,34,1kg,10,50,840.0,155.9,1559.0,198,N,Y,N,ACTIVE
748,SKU000748,I&J Frozen Ready Meals 5kg,I&J,4,34,34,5kg,4,44,717.2,125.94,503.76,351,N,Y,N,ACTIVE
749,SKU000749,Savannah Frozen Frozen Fish 500g,Savannah Frozen,4,32,70,500g,15,56,761.6,78.4,1176.0,189,N,Y,N,ACTIVE
750,SKU000750,Signature Frozen Frozen Chips 2kg,Signature Frozen,4,30,69,2kg,6,42,273.0,175.59,1053.54,500,N,Y,N,ACTIVE
751,SKU000751,I&J Ice Cream 5kg,I&J,4,33,34,5kg,4,45,711.0,121.3,485.2,341,N,Y,N,ACTIVE
752,SKU000752,Zulu Frozen Frozen Ready Meals 2kg,Zulu Frozen,4,34,4,2kg,6,53,848.0,47.59,285.54,334,N,Y,N,ACTIVE
753,SKU000753,Oh My Goodness! Frozen Chips 2kg,Oh My Goodness!,4,30,80,2kg,6,45,657.0,51.27,307.62,283,N,Y,Y,ACTIVE
754,SKU000754,Ritebrand Frozen Vegetables 500g,Ritebrand,4,29,79,500g,15,55,247.5,166.22,2493.3,354,N,Y,Y,ACTIVE
755,SKU000755,Oh My Goodness! Frozen Fish 2kg,Oh My Goodness!,4,32,80,2kg,6,50,795.0,55.78,334.68,444,N,Y,Y,ACTIVE
756,SKU000756,I&J Frozen Ready Meals 1kg,I&J,4,34,34,1kg,10,41,549.4,101.61,1016.1,182,N,Y,N,ACTIVE
757,SKU000757,RCL Foods Frozen Chicken 500g,RCL Foods,4,31,4,500g,15,50,135.0,102.7,1540.5,517,N,Y,N,ACTIVE
758,SKU000758,Classic Frozen Frozen Ready Meals 500g,Classic Frozen,4,34,68,500g,15,58,707.6,144.98,2174.7,278,N,Y,N,ACTIVE
759,SKU000759,Gold Frozen Frozen Chicken 2kg,Gold Frozen,4,31,68,2kg,6,54,345.6,132.31,793.86,187,N,Y,N,ACTIVE
760,SKU000760,Oh My Goodness! Ice Cream 500g,Oh My Goodness!,4,33,80,500g,15,46,496.8,113.67,1705.05,318,N,Y,Y,ACTIVE
761,SKU000761,Ubuntu Frozen Frozen Chips 1kg,Ubuntu Frozen,4,30,68,1kg,10,45,531.0,45.33,453.3,205,N,Y,N,ACTIVE
762,SKU000762,Premium Frozen Frozen Chips 5kg,Premium Frozen,4,30,4,5kg,4,41,118.9,50.36,201.44,540,N,Y,N,ACTIVE
763,SKU000763,Ritebrand Ice Cream 2kg,Ritebrand,4,33,79,2kg,6,49,254.8,83.19,499.14,523,N,Y,Y,ACTIVE
764,SKU000764,Oh My Goodness! Frozen Pastry 500g,Oh My Goodness!,4,35,80,500g,15,54,189.0,117.33,1759.95,537,N,Y,Y,ACTIVE
765,SKU000765,Classic Frozen Frozen Fish 5kg,Classic Frozen,4,32,33,5kg,4,49,656.6,134.25,537.0,294,N,Y,N,ACTIVE
766,SKU000766,Zulu Frozen Frozen Chips 2kg,Zulu Frozen,4,30,68,2kg,6,52,868.4,61.59,369.54,346,N,Y,N,ACTIVE
767,SKU000767,Ritebrand Frozen Fish 500g,Ritebrand,4,32,79,500g,15,42,319.2,103.92,1558.8,416,N,Y,Y,ACTIVE
768,SKU000768,Zulu Frozen Frozen Pastry 2kg,Zulu Frozen,4,35,34,2kg,6,51,204.0,122.64,735.84,234,N,Y,N,ACTIVE
769,SKU000769,Oh My Goodness! Frozen Chicken 500g,Oh My Goodness!,4,31,80,500g,15,49,411.6,112.25,1683.75,391,N,Y,Y,ACTIVE
770,SKU000770,Sea Harvest Frozen Chips 1kg,Sea Harvest,4,30,35,1kg,10,55,412.5,90.65,906.5,482,N,Y,N,ACTIVE
771,SKU000771,Rainbow Chicken Frozen Fish 2kg,Rainbow Chicken,4,32,70,2kg,6,57,273.6,135.65,813.9,473,N,Y,N,ACTIVE
772,SKU000772,Ritebrand Frozen Pastry 500g,Ritebrand,4,35,79,500g,15,58,417.6,121.43,1821.45,229,N,Y,Y,ACTIVE
773,SKU000773,Ritebrand Frozen Pastry 1kg,Ritebrand,4,35,79,1kg,10,49,151.9,173.6,1736.0,235,N,Y,Y,ACTIVE
774,SKU000774,Premium Frozen Frozen Ready Meals 2kg,Premium Frozen,4,34,70,2kg,6,55,165.0,128.52,771.12,477,N,Y,N,ACTIVE
775,SKU000775,RCL Foods Frozen Pastry 1kg,RCL Foods,4,35,4,1kg,10,44,294.8,100.68,1006.8,408,N,Y,N,ACTIVE
776,SKU000776,Umhlanga Frozen Frozen Chips 2kg,Umhlanga Frozen,4,30,35,2kg,6,49,813.4,117.69,706.14,402,N,Y,N,ACTIVE
777,SKU000777,Premium Frozen Frozen Ready Meals 500g,Premium Frozen,4,34,69,500g,15,58,1032.4,36.18,542.7,330,N,Y,N,ACTIVE
778,SKU000778,Zulu Frozen Frozen Vegetables 500g,Zulu Frozen,4,29,69,500g,15,40,604.0,136.99,2054.85,324,N,Y,N,ACTIVE
779,SKU000779,Signature Frozen Frozen Pastry 1kg,Signature Frozen,4,35,4,1kg,10,53,439.9,136.82,1368.2,387,N,Y,N,ACTIVE
780,SKU000780,Umhlanga Frozen Frozen Fish 1kg,Umhlanga Frozen,4,32,70,1kg,10,45,225.0,103.86,1038.6,364,N,Y,N,ACTIVE
781,SKU000781,Gold Frozen Frozen Pastry 1kg,Gold Frozen,4,35,70,1kg,10,49,622.3,179.63,1796.3,511,N,Y,N,ACTIVE
782,SKU000782,Highveld Frozen Frozen Vegetables 5kg,Highveld Frozen,4,29,34,5kg,4,53,222.6,176.37,705.48,392,N,Y,N,ACTIVE
783,SKU000783,Ritebrand Frozen Pastry 5kg,Ritebrand,4,35,79,5kg,4,59,601.8,61.07,244.28,462,N,Y,Y,ACTIVE
784,SKU000784,Ritebrand Frozen Pastry 5kg,Ritebrand,4,35,79,5kg,4,51,448.8,67.73,270.92,183,N,Y,Y,ACTIVE
785,SKU000785,Ritebrand Ice Cream 1kg,Ritebrand,4,33,79,1kg,10,56,940.8,74.04,740.4,475,N,Y,Y,ACTIVE
786,SKU000786,RCL Foods Frozen Chicken 500g,RCL Foods,4,31,4,500g,15,58,458.2,105.07,1576.05,533,N,Y,N,ACTIVE
787,SKU000787,I&J Frozen Vegetables 2kg,I&J,4,29,34,2kg,6,54,561.6,109.96,659.76,305,N,Y,N,ACTIVE
788,SKU000788,McCain SA Frozen Fish 2kg,McCain SA,4,32,33,2kg,6,59,442.5,42.65,255.9,420,N,Y,N,ACTIVE
789,SKU000789,Oh My Goodness! Frozen Fish 5kg,Oh My Goodness!,4,32,80,5kg,4,58,504.6,141.4,565.6,330,N,Y,Y,ACTIVE
790,SKU000790,I&J Frozen Chicken 500g,I&J,4,31,34,500g,15,59,802.4,143.67,2155.05,211,N,Y,N,ACTIVE
791,SKU000791,Ritebrand Frozen Ready Meals 1kg,Ritebrand,4,34,79,1kg,10,58,1032.4,42.48,424.8,499,N,Y,Y,ACTIVE
792,SKU000792,Astral Foods Frozen Vegetables 5kg,Astral Foods,4,29,68,5kg,4,42,134.4,53.39,213.56,309,N,Y,N,ACTIVE
793,SKU000793,Table Mountain Frozen Frozen Chips 2kg,Table Mountain Frozen,4,30,68,2kg,6,48,182.4,37.06,222.36,257,N,Y,N,ACTIVE
794,SKU000794,Ritebrand Frozen Ready Meals 2kg,Ritebrand,4,34,79,2kg,6,45,594.0,72.88,437.28,428,N,Y,Y,ACTIVE
795,SKU000795,Oh My Goodness! Frozen Chips 500g,Oh My Goodness!,4,30,80,500g,15,50,875.0,177.69,2665.35,484,N,Y,Y,ACTIVE
796,SKU000796,Kalahari Frozen Frozen Pastry 5kg,Kalahari Frozen,4,35,34,5kg,4,53,307.4,146.7,586.8,265,N,Y,N,ACTIVE
797,SKU000797,Ubuntu Frozen Frozen Chips 500g,Ubuntu Frozen,4,30,69,500g,15,60,906.0,73.34,1100.1,384,N,Y,N,ACTIVE
798,SKU000798,Supreme Frozen Frozen Fish 5kg,Supreme Frozen,4,32,68,5kg,4,57,735.3,68.88,275.52,254,N,Y,N,ACTIVE
799,SKU000799,Rainbow Chicken Ice Cream 500g,Rainbow Chicken,4,33,70,500g,15,49,450.8,169.45,2541.75,451,N,Y,N,ACTIVE
800,SKU000800,Umhlanga Frozen Frozen Ready Meals 500g,Umhlanga Frozen,4,34,4,500g,15,57,986.1,127.43,1911.45,513,N,Y,N,ACTIVE
801,SKU000801,Astral Foods Frozen Pastry 2kg,Astral Foods,4,35,68,2kg,6,48,172.8,73.73,442.38,380,N,Y,N,ACTIVE
802,SKU000802,Savannah Frozen Frozen Fish 1kg,Savannah Frozen,4,32,35,1kg,10,56,728.0,83.92,839.2,185,N,Y,N,ACTIVE
803,SKU000803,RCL Foods Frozen Ready Meals 500g,RCL Foods,4,34,4,500g,15,40,416.0,94.63,1419.45,359,N,Y,N,ACTIVE
804,SKU000804,Table Mountain Frozen Frozen Chips 2kg,Table Mountain Frozen,4,30,68,2kg,6,46,547.4,39.94,239.64,516,N,Y,N,ACTIVE
805,SKU000805,Highveld Frozen Frozen Pastry 500g,Highveld Frozen,4,35,35,500g,15,43,503.1,47.53,712.95,511,N,Y,N,ACTIVE
806,SKU000806,I&J Ice Cream 500g,I&J,4,33,34,500g,15,45,427.5,71.73,1075.95,507,N,Y,N,ACTIVE
807,SKU000807,Royal Frozen Frozen Fish 5kg,Royal Frozen,4,32,68,5kg,4,50,725.0,72.31,289.24,375,N,Y,N,ACTIVE
808,SKU000808,Ubuntu Frozen Frozen Fish 500g,Ubuntu Frozen,4,32,69,500g,15,48,297.6,173.56,2603.4,282,N,Y,N,ACTIVE
809,SKU000809,Rainbow Chicken Ice Cream 1kg,Rainbow Chicken,4,33,70,1kg,10,60,258.0,106.35,1063.5,291,N,Y,N,ACTIVE
810,SKU000810,McCain SA Ice Cream 5kg,McCain SA,4,33,33,5kg,4,48,153.6,49.98,199.92,308,N,Y,N,ACTIVE
811,SKU000811,Ritebrand Frozen Pastry 500g,Ritebrand,4,35,79,500g,15,55,671.0,56.58,848.7,199,N,Y,Y,ACTIVE
812,SKU000812,Rainbow Chicken Frozen Ready Meals 2kg,Rainbow Chicken,4,34,70,2kg,6,44,726.0,136.51,819.06,443,N,Y,N,ACTIVE
813,SKU000813,Ritebrand Frozen Ready Meals 5kg,Ritebrand,4,34,79,5kg,4,53,720.8,93.57,374.28,215,N,Y,Y,ACTIVE
814,SKU000814,Table Mountain Ice Ice Cream 500g,Table Mountain Ice,4,33,35,500g,15,52,785.2,173.35,2600.25,454,N,Y,N,ACTIVE
815,SKU000815,Goldi Chicken Frozen Chicken 2kg,Goldi Chicken,4,31,69,2kg,6,52,936.0,43.0,258.0,367,N,Y,N,ACTIVE
816,SKU000816,Savannah Ice Ice Cream 500g,Savannah Ice,4,33,69,500g,15,54,356.4,145.27,2179.05,200,N,Y,N,ACTIVE
817,SKU000817,Gold Frozen Frozen Fish 2kg,Gold Frozen,4,32,35,2kg,6,52,629.2,164.99,989.94,503,N,Y,N,ACTIVE
818,SKU000818,Sea Harvest Frozen Fish 1kg,Sea Harvest,4,32,35,1kg,10,41,553.5,63.0,630.0,430,N,Y,N,ACTIVE
819,SKU000819,Royal Frozen Frozen Fish 2kg,Royal Frozen,4,32,33,2kg,6,55,841.5,112.42,674.52,198,N,Y,N,ACTIVE
820,SKU000820,RCL Foods Frozen Chicken 2kg,RCL Foods,4,31,4,2kg,6,41,221.4,93.8,562.8,447,N,Y,N,ACTIVE
821,SKU000821,Oh My Goodness! Frozen Fish 1kg,Oh My Goodness!,4,32,80,1kg,10,58,185.6,68.78,687.8,252,N,Y,Y,ACTIVE
822,SKU000822,Premium Frozen Frozen Fish 5kg,Premium Frozen,4,32,4,5kg,4,59,778.8,41.64,166.56,503,N,Y,N,ACTIVE
823,SKU000823,Zulu Frozen Frozen Vegetables 500g,Zulu Frozen,4,29,68,500g,15,54,831.6,123.63,1854.45,234,N,Y,N,ACTIVE
824,SKU000824,Ritebrand Frozen Vegetables 1kg,Ritebrand,4,29,79,1kg,10,42,369.6,151.65,1516.5,527,N,Y,Y,ACTIVE
825,SKU000825,Goldi Chicken Frozen Fish 500g,Goldi Chicken,4,32,69,500g,15,58,411.8,114.15,1712.25,289,N,Y,N,ACTIVE
826,SKU000826,RCL Foods Frozen Pastry 1kg,RCL Foods,4,35,4,1kg,10,50,320.0,44.17,441.7,266,N,Y,N,ACTIVE
827,SKU000827,Highveld Frozen Frozen Ready Meals 1kg,Highveld Frozen,4,34,69,1kg,10,54,610.2,70.33,703.3,503,N,Y,N,ACTIVE
828,SKU000828,Umhlanga Ice Ice Cream 1kg,Umhlanga Ice,4,33,70,1kg,10,40,132.0,162.55,1625.5,225,N,Y,N,ACTIVE
829,SKU000829,Astral Foods Frozen Ready Meals 5kg,Astral Foods,4,34,68,5kg,4,55,291.5,135.39,541.56,447,N,Y,N,ACTIVE
